timestamp,ang_vel_x,ang_vel_y,ang_vel_z,lin_vel_x,lin_vel_y,lin_vel_z,force_x,force_y,force_z,moment_x,moment_y,moment_z,action_thrust,action_roll,action_pitch,action_yaw
0.22291654348373413,0.0061163865,0.048953265,0.51741487,0.49273744,-0.85629225,0.6821846,-0.0,0.0,1.9783939,-6.116387e-06,-4.895327e-05,-0.0005174149,9.81,0.0,0.0,0.0
0.22499987483024597,0.005982872,0.043830898,0.5031939,0.49708,-0.86509967,0.7111698,-0.0,0.0,1.9947097,-5.9828726e-06,-4.38309e-05,-0.00050319394,9.81,0.0,0.0,0.0
0.2270832061767578,0.0058570243,0.039019097,0.48936626,0.50143653,-0.8739026,0.7405373,-0.0,0.0,2.0109916,-5.8570245e-06,-3.9019098e-05,-0.0004893663,9.81,0.0,0.0,0.0
0.22916653752326965,0.0057281926,0.03460942,0.475923,0.5058061,-0.88270116,0.7702862,-0.0,0.0,2.0272396,-5.7281927e-06,-3.460942e-05,-0.00047592304,9.81,0.0,0.0,0.0
0.2312498688697815,0.0055872537,0.030682549,0.46285978,0.51018745,-0.89149606,0.8004163,-0.0,0.0,2.0434537,-5.587254e-06,-3.068255e-05,-0.0004628598,9.81,0.0,0.0,0.0
0.23333320021629333,0.0054267384,0.027303718,0.45016623,0.5145805,-0.90028626,0.8309271,-0.0,0.0,2.059634,-5.426739e-06,-2.7303719e-05,-0.00045016623,9.81,0.0,0.0,0.0
0.23541653156280518,0.005241666,0.02452059,0.4378368,0.5189846,-0.90907305,0.8618184,-0.0,0.0,2.0757806,-5.2416663e-06,-2.4520592e-05,-0.0004378368,9.81,0.0,0.0,0.0
0.23749986290931702,0.005028352,0.022360042,0.42586023,0.5233993,-0.91785574,0.89308983,-0.0,0.0,2.0918937,-5.0283525e-06,-2.2360044e-05,-0.00042586026,9.81,0.0,0.0,0.0
0.23958319425582886,0.0047857724,0.020828012,0.41422772,0.52782375,-0.9266335,0.92474073,-0.0,0.0,2.107973,-4.7857725e-06,-2.0828013e-05,-0.00041422775,9.81,0.0,0.0,0.0
0.2416665256023407,0.0045146197,0.019908603,0.40293294,0.53225523,-0.9354084,0.95677173,-0.0,0.0,2.124019,-4.51462e-06,-1.9908604e-05,-0.00040293296,9.81,0.0,0.0,0.0
0.24374985694885254,0.0042174757,0.019564245,0.39196366,0.5366949,-0.94417936,0.9891824,-0.0,0.0,2.1400313,-4.2174756e-06,-1.9564246e-05,-0.00039196367,9.81,0.0,0.0,0.0
0.24583318829536438,0.0038982406,0.01973762,0.38131028,0.54114103,-0.9529464,1.0219721,-0.0,0.0,2.1560104,-3.8982407e-06,-1.9737621e-05,-0.0003813103,9.81,0.0,0.0,0.0
0.24791651964187622,0.0035623088,0.020353675,0.37096155,0.5455909,-0.96171004,1.0551401,-0.0,0.0,2.1719563,-3.562309e-06,-2.0353677e-05,-0.00037096156,9.81,0.0,0.0,0.0
0.24999985098838806,0.0032160506,0.021322092,0.36090735,0.55004525,-0.97047037,1.0886872,-0.0,0.0,2.1878688,-3.2160508e-06,-2.1322094e-05,-0.00036090738,9.81,0.0,0.0,0.0
